Kseg_accuracy_rep,Kseg_neg_prec_rep,Kseg_neg_recall_rep,Kseg_neg_fscore_rep,Kseg_pos_prec_rep,Kseg_pos_recall_rep,Kseg_pos_fscore_rep
0.24094117647058824,0.9841897233201581,0.23680456490727533,0.3817554618627827,0.008647313156269302,0.6363636363636364,0.01706276660572821
0.27952941176470586,0.9814814814814815,0.27722301474084643,0.4323322209862811,0.007184846505551927,0.5,0.01416613007083065
0.18541176470588236,0.9696969696969697,0.1825962910128388,0.30732292917166865,0.00578368999421631,0.45454545454545453,0.011422044545973729
0.35152941176470587,0.9892037786774629,0.3485496909177366,0.5154711673699016,0.010115606936416185,0.6363636363636364,0.01991465149359886
0.25694117647058823,0.9798534798534798,0.25439847836424156,0.4039260098150246,0.006966434452184927,0.5,0.013741411617738914
0.23576470588235293,0.9877800407331976,0.2306229196386115,0.37393986121819583,0.009791921664626682,0.7272727272727273,0.01932367149758454
0.23576470588235293,0.9780439121756487,0.2330004755111745,0.3763440860215054,0.0067733990147783255,0.5,0.013365735115431349
0.14588235294117646,0.98,0.1398002853067047,0.24469413233458182,0.008767123287671232,0.7272727272727273,0.01732539252842447
0.3689411764705882,0.9884615384615385,0.3666191155492154,0.5348595213319459,0.009665427509293681,0.5909090909090909,0.019019751280175568
0.2644705882352941,0.9821428571428571,0.26153114598193056,0.41306796845662785,0.0076677316293929714,0.5454545454545454,0.01512287334593573
0.22211764705882353,0.987012987012987,0.21683309557774608,0.3555555555555555,0.009621166566446182,0.7272727272727273,0.018991097922848667
0.2898823529411765,0.9868852459016394,0.2862577270565858,0.44378916328787327,0.009240924092409241,0.6363636363636364,0.01821730644111906
0.11811764705882354,0.9956709956709957,0.10936757013789825,0.1970865467009426,0.011087645195353749,0.9545454545454546,0.021920668058455113
0.16564705882352943,0.9852941176470589,0.15929624346172136,0.2742529676627098,0.009523809523809525,0.7727272727272727,0.01881571665744328
0.18823529411764706,0.9821428571428571,0.1830718021873514,0.3086172344689379,0.008655510675129832,0.6818181818181818,0.017094017094017096
0.20423529411764707,0.9768518518518519,0.20066571564431765,0.3329388560157791,0.0070880094506792675,0.5454545454545454,0.013994169096209912
0.14494117647058824,0.9798657718120806,0.1388492629576795,0.24323198667221987,0.00875752599890531,0.7272727272727273,0.01730665224445646
0.16,0.9907407407407407,0.15263908701854492,0.2645241038318912,0.010549694614103275,0.8636363636363636,0.020844761382336804
0.14070588235294118,0.9859649122807017,0.1336186400380409,0.23534338358458964,0.009782608695652175,0.8181818181818182,0.01933404940923738
0.1487058823529412,0.9803921568627451,0.14265335235378032,0.24906600249066002,0.008796041781198461,0.7272727272727273,0.017381857686040197
0.2818823529411765,0.9816360601001669,0.2796005706134094,0.4352331606217617,0.007208387942332897,0.5,0.014211886304909561
0.18823529411764706,0.9921875,0.181169757489301,0.3063932448733414,0.010913268236645606,0.8636363636363636,0.02155416903006239
0.12141176470588236,0.9916666666666667,0.11317165953399905,0.20315834400341443,0.010610079575596816,0.9090909090909091,0.020975353959098057
0.1487058823529412,0.9835526315789473,0.1421778411792677,0.24844204403822184,0.009335529928610654,0.7727272727272727,0.018448182311448725
0.24894117647058825,0.9828571428571429,0.24536376604850213,0.3926940639269406,0.008125,0.5909090909090909,0.016029593094944512
0.2762352941176471,0.9862306368330465,0.2724679029957204,0.42697466467958267,0.009067357512953367,0.6363636363636364,0.01787994891443167
0.1811764705882353,0.978891820580475,0.17641464574417498,0.2989524576954069,0.008018327605956471,0.6363636363636364,0.01583710407239819
0.20611764705882352,0.9905660377358491,0.19971469329529243,0.33240997229916897,0.010582010582010581,0.8181818181818182,0.02089378990133488
0.216,0.9866369710467706,0.21065145030908225,0.34717868338557994,0.00954653937947494,0.7272727272727273,0.018845700824499413
0.14305882352941177,0.9763513513513513,0.13742272943414172,0.2409337223843268,0.008201202843083653,0.6818181818181818,0.01620745542949757
0.1491764705882353,0.9773462783171522,0.14360437470280552,0.25041459369817576,0.008259911894273128,0.6818181818181818,0.01632208922742111
0.16847058823529412,0.9912280701754386,0.16119828815977175,0.27730061349693247,0.01065619742007852,0.8636363636363636,0.02105263157894737
0.24658823529411764,0.9864341085271318,0.24203518782691394,0.3886979763268423,0.009322560596643879,0.6818181818181818,0.01839362354383814
0.20658823529411766,0.9837587006960556,0.20161673799334284,0.3346487766377269,0.00885478158205431,0.6818181818181818,0.017482517482517484
0.19952941176470587,0.9740566037735849,0.19638611507370424,0.32686980609418287,0.006466784244562022,0.5,0.012768427161926872
0.18729411764705883,0.9795918367346939,0.1825962910128388,0.3078156312625251,0.008078476630121177,0.6363636363636364,0.015954415954415952
0.152,0.990228013029316,0.1445553970518307,0.25228215767634854,0.010451045104510451,0.8636363636363636,0.02065217391304348
0.2823529411764706,0.9881756756756757,0.2781740370898716,0.4341372912801484,0.009784735812133072,0.6818181818181818,0.019292604501607715
0.2564705882352941,0.9887850467289719,0.25154541131716596,0.40106141015921154,0.010062893081761006,0.7272727272727273,0.019851116625310174
0.23576470588235293,0.9742574257425742,0.23395149786019973,0.3773006134969325,0.005555555555555556,0.4090909090909091,0.010962241169305727
0.23058823529411765,0.9895397489539749,0.2249167855444603,0.36652460286710575,0.010321797207043109,0.7727272727272727,0.02037147992810066
0.09647058823529411,0.9740932642487047,0.089396100808369,0.16376306620209063,0.008799171842650104,0.7727272727272727,0.01740020470829069
0.15905882352941175,0.9759036144578314,0.15406562054208273,0.2661190965092402,0.007808142777467931,0.6363636363636364,0.015426997245179064
0.17552941176470588,0.9808219178082191,0.17023300047551118,0.2901134521880065,0.008522727272727272,0.6818181818181818,0.01683501683501683
0.2607058823529412,0.98014440433213,0.2582025677603424,0.40873165223936775,0.007001909611712286,0.5,0.013810420590081607
0.10494117647058823,0.9902439024390244,0.09652876842605801,0.17590987868284227,0.010416666666666666,0.9090909090909091,0.020597322348094745
0.21411764705882352,0.9843400447427293,0.20922491678554447,0.34509803921568627,0.008939213349225268,0.6818181818181818,0.01764705882352941
0.11435294117647059,0.986784140969163,0.10651450309082264,0.192274678111588,0.010010537407797681,0.8636363636363636,0.019791666666666662
0.16376470588235295,0.9880239520958084,0.15691868758915833,0.27082478457119413,0.010050251256281407,0.8181818181818182,0.019856591285162713
0.15294117647058825,0.9871382636655949,0.1459819305753685,0.2543496271748136,0.009922822491730982,0.8181818181818182,0.019607843137254905
0.12611764705882353,0.9767441860465116,0.11982881597717546,0.21346886912325286,0.00856989823245849,0.7272727272727273,0.01694017998941239
0.19105882352941175,0.9848484848484849,0.18544935805991442,0.31212484993997597,0.009253903990746095,0.7272727272727273,0.018275271273557967
0.28752941176470587,0.985172981878089,0.2843556823585354,0.4413284132841328,0.008563899868247694,0.5909090909090909,0.016883116883116882
0.18352941176470589,0.9842105263157894,0.17784117926771278,0.3012484897301651,0.009169054441260744,0.7272727272727273,0.01810979060554612
0.17882352941176471,0.994475138121547,0.17118402282453637,0.2920892494929006,0.011344299489506523,0.9090909090909091,0.022408963585434174
0.18635294117647058,0.9746192893401016,0.1825962910128388,0.3075690828994794,0.006932409012131715,0.5454545454545454,0.013690815744438105
0.23388235294117646,0.9856850715746421,0.2291963861150737,0.3719135802469136,0.009168704156479218,0.6818181818181818,0.018094089264173704
0.1571764705882353,0.9905660377358491,0.14978601997146934,0.26022304832713755,0.010514665190924184,0.8636363636363636,0.02077638053581192
0.13270588235294117,0.9887218045112782,0.12505943889681406,0.2220346137610806,0.010220548682087143,0.8636363636363636,0.0202020202020202
0.1952941176470588,0.9851851851851852,0.18972895863052783,0.31818181818181823,0.009302325581395349,0.7272727272727273,0.018369690011481057
