Kseg_accuracy_contr,Kseg_neg_prec_contr,Kseg_neg_recall_contr,Kseg_neg_fscore_contr,Kseg_pos_prec_contr,Kseg_pos_recall_contr,Kseg_pos_fscore_contr
0.05788235294117647,1.0,0.048026628625772706,0.09165154264972777,0.010869565217391304,1.0,0.02150537634408602
0.06588235294117648,0.9916666666666667,0.056585829766999524,0.1070625281151597,0.010473815461346634,0.9545454545454546,0.020720276270350273
0.112,0.9864864864864865,0.10413694721825963,0.18838709677419352,0.009984235417761429,0.8636363636363636,0.019740259740259742
0.1548235294117647,0.9873015873015873,0.14788397527341893,0.2572373862696443,0.009944751381215469,0.8181818181818182,0.019650655021834062
0.15670588235294117,0.9844236760124611,0.15026153114598192,0.2607260726072607,0.009423503325942351,0.7727272727272727,0.018619934282584887
0.09129411764705882,0.9886363636363636,0.08273894436519258,0.15269855199648968,0.01026167265264238,0.9090909090909091,0.020294266869609334
0.12094117647058823,0.9795918367346939,0.11412268188302425,0.20442930153321975,0.009042553191489361,0.7727272727272727,0.017875920084121973
0.19105882352941175,0.9824120603015075,0.185924869234427,0.3126749300279888,0.008685581933989578,0.6818181818181818,0.017152658662092625
0.16141176470588237,0.9878419452887538,0.15454113171659534,0.26726973684210525,0.01002227171492205,0.8181818181818182,0.019801980198019802
0.08094117647058824,0.9746835443037974,0.07322872087494056,0.13622291021671826,0.009150991357397052,0.8181818181818182,0.01809954751131222
0.17741176470588235,0.9836512261580381,0.17165953399904899,0.2923076923076923,0.009101251422070534,0.7272727272727273,0.017977528089887642
0.11529411764705882,0.9868995633187773,0.10746552543984783,0.19382504288164662,0.010021097046413503,0.8636363636363636,0.019812304483837334
0.22776470588235295,0.9852941176470589,0.2230147408464099,0.3637068631252424,0.009096422073984234,0.6818181818181818,0.017953321364452428
0.16,0.9877300613496932,0.15311459819305753,0.2651296829971181,0.010005558643690939,0.8181818181818182,0.019769357495881382
0.1275294117647059,0.9770114942528736,0.12125534950071326,0.21573604060913706,0.008583690987124463,0.7272727272727273,0.016967126193001062
0.18588235294117647,0.9794344473007712,0.181169757489301,0.3057784911717496,0.008064516129032258,0.6363636363636364,0.015927189988623434
0.07529411764705882,0.9859154929577465,0.06657156443176415,0.1247216035634744,0.010085728693898134,0.9090909090909091,0.0199501246882793
