tn,fp,fn,tp,sensitivity,specificity,precision,f1score,f2score,gmean_mba,gmean
244,178,29,53,0.6463414634146342,0.5781990521327014,0.22943722943722944,0.33865814696485624,0.47406082289803225,0.37371402150040456,0.6113215369185062
255,167,31,51,0.6219512195121951,0.6042654028436019,0.23394495412844038,0.33999999999999997,0.46703296703296704,0.375823604207606,0.6130445368874973
238,184,29,53,0.6463414634146342,0.5639810426540285,0.22362869198312235,0.3322884012539185,0.4690265486725664,0.36452433244711596,0.6037585050722813
224,198,22,60,0.7317073170731707,0.5308056872037915,0.23255813953488372,0.35294117647058826,0.5119453924914675,0.388394405271067,0.6232129694342593
238,184,29,53,0.6463414634146342,0.5639810426540285,0.22362869198312235,0.3322884012539185,0.4690265486725664,0.36452433244711596,0.6037585050722813
245,177,29,53,0.6463414634146342,0.580568720379147,0.23043478260869565,0.33974358974358976,0.47491039426523296,0.3752456363426194,0.6125729640970285
254,168,31,51,0.6219512195121951,0.6018957345971564,0.2328767123287671,0.33887043189368776,0.4661791590493602,0.3743497861518899,0.611841307980991
243,179,24,58,0.7073170731707317,0.5758293838862559,0.24472573839662448,0.3636363636363636,0.5132743362831859,0.40729395445613226,0.6381958590089192
235,187,29,53,0.6463414634146342,0.556872037914692,0.22083333333333333,0.32919254658385094,0.4665492957746478,0.3599294879204717,0.5999412370561568
232,190,29,53,0.6463414634146342,0.5497630331753555,0.21810699588477367,0.3261538461538461,0.46409807355516636,0.35533464339382737,0.5960995247388035
240,182,29,53,0.6463414634146342,0.5687203791469194,0.225531914893617,0.33438485804416407,0.47069271758436937,0.3675875621315455,0.6062899983766394
216,206,22,60,0.7317073170731707,0.5118483412322274,0.22556390977443608,0.3448275862068965,0.505050505050505,0.37452317651138595,0.6119829871094342
235,187,29,53,0.6463414634146342,0.556872037914692,0.22083333333333333,0.32919254658385094,0.4665492957746478,0.3599294879204717,0.5999412370561568
233,189,29,53,0.6463414634146342,0.5521327014218009,0.2190082644628099,0.3271604938271605,0.4649122807017544,0.3568662582360421,0.5973828405939043
204,218,22,60,0.7317073170731707,0.4834123222748815,0.2158273381294964,0.3333333333333333,0.49504950495049505,0.3537163333718645,0.5947405597164738
223,199,29,53,0.6463414634146342,0.5284360189573459,0.21031746031746032,0.31736526946107785,0.45689655172413796,0.34155010981389433,0.5844228861140658
246,176,29,53,0.6463414634146342,0.5829383886255924,0.2314410480349345,0.34083601286173637,0.4757630161579893,0.3767772511848342,0.6138218399379695
260,162,31,51,0.6219512195121951,0.6161137440758294,0.23943661971830985,0.34576271186440677,0.47134935304990755,0.38319269448618654,0.6190256008326203
242,180,29,53,0.6463414634146342,0.5734597156398105,0.22746781115879827,0.3365079365079365,0.47237076648841353,0.37065079181597504,0.608810965584536
235,187,29,53,0.6463414634146342,0.556872037914692,0.22083333333333333,0.32919254658385094,0.4665492957746478,0.3599294879204717,0.5999412370561568
240,182,28,54,0.6585365853658537,0.5687203791469194,0.2288135593220339,0.339622641509434,0.47872340425531923,0.37452317651138595,0.6119829871094342
237,185,29,53,0.6463414634146342,0.5616113744075829,0.22268907563025211,0.33125000000000004,0.46819787985865724,0.3629927176049012,0.6024887696919348
222,200,22,60,0.7317073170731707,0.5260663507109005,0.23076923076923078,0.3508771929824562,0.5102040816326531,0.38492659808114676,0.6204245305282076
237,185,29,53,0.6463414634146342,0.5616113744075829,0.22268907563025211,0.33125000000000004,0.46819787985865724,0.3629927176049012,0.6024887696919348
255,167,31,51,0.6219512195121951,0.6042654028436019,0.23394495412844038,0.33999999999999997,0.46703296703296704,0.375823604207606,0.6130445368874973
248,174,31,51,0.6219512195121951,0.5876777251184834,0.22666666666666666,0.3322475570032573,0.46112115732368897,0.3655068778175934,0.6045716482085423
232,190,24,58,0.7073170731707317,0.5497630331753555,0.23387096774193547,0.3515151515151515,0.5034722222222222,0.38885677956305625,0.6235838191959893
216,206,22,60,0.7317073170731707,0.5118483412322274,0.22556390977443608,0.3448275862068965,0.505050505050505,0.37452317651138595,0.6119829871094342
232,190,29,53,0.6463414634146342,0.5497630331753555,0.21810699588477367,0.3261538461538461,0.46409807355516636,0.35533464339382737,0.5960995247388035
229,193,29,53,0.6463414634146342,0.542654028436019,0.21544715447154472,0.3231707317073171,0.46167247386759575,0.35073979886718293,0.5922328924225527
247,175,29,53,0.6463414634146342,0.5853080568720379,0.2324561403508772,0.3419354838709677,0.47661870503597126,0.3783088660270489,0.6150681799825519
228,194,29,53,0.6463414634146342,0.5402843601895735,0.2145748987854251,0.3221884498480243,0.4608695652173913,0.3492081840249681,0.5909383927491665
257,165,31,51,0.6219512195121951,0.6090047393364929,0.2361111111111111,0.3422818791946309,0.46875000000000006,0.3787712403190383,0.6154439375922378
238,184,29,53,0.6463414634146342,0.5639810426540285,0.22362869198312235,0.3322884012539185,0.4690265486725664,0.36452433244711596,0.6037585050722813
251,171,29,53,0.6463414634146342,0.5947867298578199,0.23660714285714285,0.3464052287581699,0.48007246376811596,0.3844353253959081,0.6200284875680375
246,176,31,51,0.6219512195121951,0.5829383886255924,0.22466960352422907,0.3300970873786408,0.4594594594594595,0.36255924170616116,0.6021289244889014
247,175,31,51,0.6219512195121951,0.5853080568720379,0.22566371681415928,0.3311688311688311,0.46028880866425986,0.3640330597618773,0.6033515225487355
248,174,31,51,0.6219512195121951,0.5876777251184834,0.22666666666666666,0.3322475570032573,0.46112115732368897,0.3655068778175934,0.6045716482085423
240,182,29,53,0.6463414634146342,0.5687203791469194,0.225531914893617,0.33438485804416407,0.47069271758436937,0.3675875621315455,0.6062899983766394
232,190,29,53,0.6463414634146342,0.5497630331753555,0.21810699588477367,0.3261538461538461,0.46409807355516636,0.35533464339382737,0.5960995247388035
247,175,31,51,0.6219512195121951,0.5853080568720379,0.22566371681415928,0.3311688311688311,0.46028880866425986,0.3640330597618773,0.6033515225487355
260,162,31,51,0.6219512195121951,0.6161137440758294,0.23943661971830985,0.34576271186440677,0.47134935304990755,0.38319269448618654,0.6190256008326203
240,182,29,53,0.6463414634146342,0.5687203791469194,0.225531914893617,0.33438485804416407,0.47069271758436937,0.3675875621315455,0.6062899983766394
257,165,31,51,0.6219512195121951,0.6090047393364929,0.2361111111111111,0.3422818791946309,0.46875000000000006,0.3787712403190383,0.6154439375922378
247,175,29,53,0.6463414634146342,0.5853080568720379,0.2324561403508772,0.3419354838709677,0.47661870503597126,0.3783088660270489,0.6150681799825519
219,203,22,60,0.7317073170731707,0.518957345971564,0.22813688212927757,0.3478260869565218,0.5076142131979695,0.3797248872962663,0.6162182140250857
209,213,22,60,0.7317073170731707,0.495260663507109,0.21978021978021978,0.3380281690140845,0.4991680532445924,0.3623858513466651,0.6019849261789411
258,164,31,51,0.6219512195121951,0.6113744075829384,0.2372093023255814,0.3434343434343435,0.46961325966850836,0.3802450583747543,0.6166401368502981
252,170,29,53,0.6463414634146342,0.5971563981042654,0.23766816143497757,0.3475409836065574,0.48094373865698725,0.3859669402381228,0.621262376325915
241,181,29,53,0.6463414634146342,0.5710900473933649,0.2264957264957265,0.33544303797468356,0.4715302491103203,0.3691191769737602,0.6075517895404146
253,169,31,51,0.6219512195121951,0.5995260663507109,0.2318181818181818,0.3377483443708609,0.4653284671532847,0.37287596809617385,0.6106357081731905
224,198,22,60,0.7317073170731707,0.5308056872037915,0.23255813953488372,0.35294117647058826,0.5119453924914675,0.388394405271067,0.6232129694342593
249,173,29,53,0.6463414634146342,0.590047393364929,0.2345132743362832,0.34415584415584416,0.4783393501805054,0.38137209571147845,0.6175533140640397
246,176,31,51,0.6219512195121951,0.5829383886255924,0.22466960352422907,0.3300970873786408,0.4594594594594595,0.36255924170616116,0.6021289244889014
