RNA_accuracy_rep,RNA_neg_prec_rep,RNA_neg_recall_rep,RNA_neg_fscore_rep,RNA_pos_prec_rep,RNA_pos_recall_rep,RNA_pos_fscore_rep,RNA_auc_rep
0.6743142144638404,0.9904129793510325,0.6772566817952597,0.8044324648098233,0.01386748844375963,0.4090909090909091,0.026825633383010434,0.5339705680099024
0.7012468827930175,0.9887005649717514,0.7060010085728694,0.8237716975581053,0.010186757215619695,0.2727272727272727,0.01963993453355156,0.542016228854353
0.7466334164588528,0.9906852960745176,0.7508825012607161,0.8542742398164084,0.01593625498007968,0.36363636363636365,0.03053435114503817,0.6251776463576766
0.7172069825436409,0.9882758620689656,0.7226424609178013,0.8348383338188174,0.009009009009009009,0.22727272727272727,0.017331022530329292,0.44083803236602026
0.7396508728179552,0.9899396378269618,0.7443267776096822,0.8497409326424871,0.013618677042801557,0.3181818181818182,0.026119402985074626,0.5359877137486819
0.7241895261845387,0.9917469050894085,0.7271810388300555,0.8391038696537678,0.018148820326678767,0.45454545454545453,0.034904013961605584,0.6638472470545088
0.7506234413965087,0.9875082182774491,0.7574382249117498,0.8573059360730594,0.006198347107438017,0.13636363636363635,0.011857707509881422,0.4493192133131619
0.6783042394014963,0.9890350877192983,0.6822995461422088,0.8075201432408237,0.01098901098901099,0.3181818181818182,0.021244309559939303,0.5054096181176362
0.7346633416458853,0.9892110586648685,0.7397881996974282,0.8465089440276976,0.011494252873563218,0.2727272727272727,0.022058823529411766,0.4531930500160455
0.741645885286783,0.9893119572478289,0.7468482097831568,0.8511494252873563,0.011811023622047244,0.2727272727272727,0.022641509433962266,0.565488470178334
0.7226932668329177,0.9890335846470185,0.7276853252647504,0.8384660081348053,0.01098901098901099,0.2727272727272727,0.02112676056338028,0.4972722688305139
0.7481296758104738,0.9894039735099338,0.7534039334341907,0.8554251359862584,0.012121212121212121,0.2727272727272727,0.023210831721470017,0.5192316508504102
0.6658354114713217,0.9902912621359223,0.6686838124054463,0.7983142685129441,0.013513513513513514,0.4090909090909091,0.026162790697674417,0.45780039426030356
0.6927680798004987,0.9885632594710507,0.697428139183056,0.81785925487877,0.009900990099009901,0.2727272727272727,0.01910828025477707,0.5231284096639619
0.7296758104738155,0.9904697072838666,0.7337367624810892,0.8429895712630359,0.014925373134328358,0.36363636363636365,0.028673835125448032,0.4790033466281575
0.7172069825436409,0.988950276243094,0.7221381744831064,0.8347420577091226,0.010771992818671455,0.2727272727272727,0.020725388601036267,0.4760005501306561
0.7770573566084789,0.9904214559386973,0.7821482602118003,0.8740490278951818,0.015945330296127564,0.3181818181818182,0.030368763557483733,0.5554256635951038
0.7102244389027431,0.9888423988842399,0.7150781643973777,0.8299678080187299,0.010507880910683012,0.2727272727272727,0.020236087689713324,0.5385549901434925
0.7251870324189527,0.9890710382513661,0.7302067574382249,0.8401508558166523,0.011090573012939002,0.2727272727272727,0.021314387211367677,0.4540182460000917
0.6912718204488778,0.9913544668587896,0.6938981341401916,0.816374962919015,0.01620745542949757,0.45454545454545453,0.03129890453834115,0.6235043322789162
0.7266832917705736,0.9917751884852639,0.72970247100353,0.8407902382335851,0.018315018315018316,0.45454545454545453,0.03521126760563381,0.5649841837436391
0.6987531172069825,0.9879688605803255,0.7039838628340898,0.8221436984687868,0.008445945945945946,0.22727272727272727,0.016286644951140065,0.488011736120662
0.7341645885286783,0.9905277401894452,0.7382753403933434,0.8459982663969952,0.015180265654648957,0.36363636363636365,0.029143897996357013,0.5142575528354651
0.7446384039900249,0.9919732441471572,0.7478567826525466,0.8527889591719379,0.0196078431372549,0.45454545454545453,0.03759398496240602,0.6452574153028011
0.7336658354114713,0.9911864406779661,0.7372667675239536,0.8455754771544245,0.016981132075471698,0.4090909090909091,0.03260869565217391,0.5273002338055288
0.7027431421446384,0.988036593947924,0.708018154311649,0.8249118683901292,0.008561643835616438,0.22727272727272727,0.0165016501650165,0.5101774171365699
0.6872817955112219,0.9898843930635838,0.6908724155320222,0.8137808137808137,0.01288244766505636,0.36363636363636365,0.024883359253499222,0.5979691009948196
0.6897755610972569,0.9906272530641672,0.6928895612708018,0.8154302670623145,0.014563106796116505,0.4090909090909091,0.028125,0.5970980607894375
0.7615960099750624,0.9889538661468485,0.767523953605648,0.8642816581487791,0.01072961373390558,0.22727272727272727,0.020491803278688523,0.5353917388713152
0.7451371571072319,0.9900133155792277,0.7498739283913263,0.8533715925394547,0.013916500994035786,0.3181818181818182,0.026666666666666665,0.549397148489433
0.6837905236907731,0.9912600145666424,0.6863338376197681,0.8110846245530394,0.015822784810126583,0.45454545454545453,0.03058103975535168,0.6170173749598863
0.7162094763092269,0.9902912621359223,0.7201210287443268,0.8338686131386862,0.014209591474245116,0.36363636363636365,0.02735042735042735,0.5213634071425297
0.7386533665835412,0.989926124916051,0.7433182047402925,0.8490783410138248,0.013565891472868217,0.3181818181818182,0.02602230483271375,0.5742217943428232
0.7017456359102244,0.9900920028308563,0.7054967221381745,0.8239104829210835,0.013513513513513514,0.36363636363636365,0.02605863192182411,0.5015816256360885
0.71571072319202,0.9909659485753995,0.719112455874937,0.8334307422559907,0.015901060070671377,0.4090909090909091,0.03061224489795918,0.5812588823178838
0.7256857855361596,0.9910897875257025,0.7291981845688351,0.8402091807088902,0.016483516483516484,0.4090909090909091,0.03169014084507042,0.5751616008802091
0.6822942643391521,0.9912408759124087,0.6848209783156833,0.8100208768267224,0.015748031496062992,0.45454545454545453,0.030441400304413998,0.5879062944115895
0.7022443890274315,0.9907932011331445,0.7054967221381745,0.8241531664212076,0.01517706576728499,0.4090909090909091,0.029268292682926828,0.6145647091184157
0.7725685785536159,0.9903660886319846,0.7776096822995462,0.871186440677966,0.015625,0.3181818181818182,0.029787234042553193,0.5731444551414294
0.7112219451371571,0.9922861150070126,0.713565305093293,0.8301554708125549,0.018998272884283247,0.5,0.036605657237936774,0.6020721588043827
0.7306733167082294,0.9938398357289527,0.7322239031770046,0.843205574912892,0.02389705882352941,0.5909090909090909,0.04593639575971731,0.6071379452619997
0.7012468827930175,0.990084985835694,0.7049924357034796,0.8235640648011782,0.013490725126475547,0.36363636363636365,0.026016260162601626,0.5597808646220145
0.6623441396508728,0.9887724550898204,0.6661623802319717,0.7960228984633926,0.01046337817638266,0.3181818181818182,0.020260492040520984,0.49816623114656394
0.6907730673316709,0.9885304659498207,0.6954109934442764,0.8164594434576673,0.009836065573770493,0.2727272727272727,0.0189873417721519,0.519827625727777
0.7615960099750624,0.9908675799086758,0.7660110943015633,0.8640500568828214,0.01694915254237288,0.36363636363636365,0.032388663967611336,0.4955072663090818
0.7291770573566084,0.9904632152588556,0.7332324760463943,0.8426543031005505,0.0148975791433892,0.36363636363636365,0.028622540250447227,0.560422683720717
0.7605985037406484,0.9914977109221713,0.7644982349974786,0.8633257403189065,0.018907563025210083,0.4090909090909091,0.03614457831325301,0.6043872919818456
0.7097256857855362,0.988834612700628,0.7145738779626828,0.8296252927400467,0.01048951048951049,0.2727272727272727,0.020202020202020204,0.5462568193279238
0.7087281795511222,0.9922589725545391,0.7110438729198184,0.8284371327849589,0.018835616438356163,0.5,0.0363036303630363,0.6029661211204328
0.6872817955112219,0.9877697841726619,0.6923852748361069,0.8141120664097243,0.008130081300813009,0.22727272727272727,0.015698587127158558,0.5523999449869345
0.7077306733167082,0.9894884372810091,0.7120524457892082,0.8281524926686216,0.012110726643598616,0.3181818181818182,0.02333333333333333,0.543827075597121
0.772069825436409,0.9891025641025641,0.7781139687342411,0.8710132655941294,0.011235955056179775,0.22727272727272727,0.021413276231263385,0.49564479897308944
0.7162094763092269,0.9916550764951322,0.719112455874937,0.8336743642209882,0.01763668430335097,0.45454545454545453,0.033955857385398976,0.6361573373676249
0.6628428927680798,0.988050784167289,0.6671709531013615,0.7965081276339553,0.009009009009009009,0.2727272727272727,0.01744186046511628,0.4444368037408885
0.7665835411471321,0.9877656149388281,0.7735753908219869,0.8676470588235294,0.00663716814159292,0.13636363636363635,0.012658227848101264,0.5390821986888554
0.656857855361596,0.9879427279577996,0.6611195158850227,0.7921450151057402,0.008849557522123894,0.2727272727272727,0.017142857142857144,0.5348416082152845
0.7211970074812968,0.9917127071823204,0.724155320221886,0.8370737394345672,0.017953321364452424,0.45454545454545453,0.03454231433506045,0.6140833447943888
0.7117206982543641,0.9895470383275261,0.7160867372667675,0.8308952603861908,0.012280701754385965,0.3181818181818182,0.02364864864864865,0.5555402741484436
0.7052369077306733,0.9922206506364922,0.7075138678769541,0.8260229614365617,0.018612521150592216,0.5,0.03588907014681892,0.6284784302938614
0.7336658354114713,0.990521327014218,0.7377710539586485,0.8456647398843931,0.015151515151515152,0.36363636363636365,0.02909090909090909,0.5135698895154266
0.7271820448877806,0.989100817438692,0.7322239031770046,0.8414952187771662,0.0111731843575419,0.2727272727272727,0.021466905187835422,0.5456608444505571
0.7052369077306733,0.9922206506364922,0.7075138678769541,0.8260229614365617,0.018612521150592216,0.5,0.03588907014681892,0.591321688901114
0.7231920199501247,0.9930939226519337,0.7251638930912758,0.8382395802972894,0.02154398563734291,0.5454545454545454,0.04145077720207253,0.6733599229817082
0.7236907730673316,0.9903912148249828,0.7276853252647504,0.8389534883720929,0.014598540145985401,0.36363636363636365,0.028070175438596492,0.5368587539540641
0.7002493765586035,0.9907670454545454,0.7034795763993948,0.8227661456797405,0.01507537688442211,0.4090909090909091,0.029079159935379646,0.5418557740796772
0.7331670822942643,0.9905149051490515,0.7372667675239536,0.8453310205261636,0.015122873345935728,0.36363636363636365,0.029038112522686028,0.5264291936001467
0.7107231920199502,0.992280701754386,0.7130610186585981,0.8298122065727699,0.01896551724137931,0.5,0.036544850498338874,0.6388850685371108
0.6812967581047381,0.9883720930232558,0.6858295511850732,0.8097648109556416,0.009538950715421303,0.2727272727272727,0.0184331797235023,0.4369183514418007
0.7017456359102244,0.9935851746258019,0.7029752899646999,0.8233904311872415,0.02159468438538206,0.5909090909090909,0.041666666666666664,0.6716636867922798
0.7471321695760599,0.992,0.7503782148260212,0.8544358311800172,0.019801980198019802,0.45454545454545453,0.03795066413662239,0.6655434832439371
0.6967581047381546,0.9893238434163701,0.7009581442259203,0.820543093270366,0.011666666666666667,0.3181818181818182,0.022508038585209004,0.5116673543299867
0.683291770573566,0.9926900584795322,0.6848209783156833,0.8105043270665474,0.018838304552590265,0.5454545454545454,0.03641881638846737,0.6365699353596479
0.7117206982543641,0.9909154437456325,0.7150781643973777,0.830697129466901,0.0156794425087108,0.4090909090909091,0.030201342281879196,0.52952367854032
0.7301745635910224,0.9918144611186903,0.7332324760463943,0.8431429399826036,0.01855287569573284,0.45454545454545453,0.035650623885918005,0.6063585934992894
0.7012468827930175,0.9893917963224894,0.7054967221381745,0.8236679423020312,0.011844331641285956,0.3181818181818182,0.022838499184339316,0.5305780956310457
0.7172069825436409,0.9909847434119279,0.7206253151790217,0.8344525547445255,0.015985790408525755,0.4090909090909091,0.03076923076923077,0.6268968046577729
