tn,fp,fn,tp,sensitivity,specificity,precision,f1score,f2score,gmean_mba,gmean,abor
1116,747,13,9,0.4090909090909091,0.5990338164251208,0.0119047619047619,0.0231362467866323,0.0533175355450237,0.2450592885375494,0.495034633674806,k_NN+ADASYN
1102,761,14,8,0.3636363636363636,0.5915190552871712,0.0104031209362808,0.0202275600505689,0.0466744457409568,0.2150978382862441,0.4637864145123745,k_NN+ADASYN
1123,740,11,11,0.5,0.6027911969940956,0.014647137150466,0.0284605433376455,0.0655542312276519,0.3013955984970478,0.5489950805763635,k_NN+ADASYN
1237,626,12,10,0.4545454545454545,0.6639828234031132,0.0157232704402515,0.0303951367781155,0.0690607734806629,0.3018103742741423,0.5493727098010442,k_NN+ADASYN
1207,656,12,10,0.4545454545454545,0.6478797638217928,0.015015015015015,0.0290697674418604,0.0663129973474801,0.2944908017371785,0.5426700671100061,k_NN+ADASYN
1157,706,12,10,0.4545454545454545,0.6210413311862587,0.0139664804469273,0.02710027100271,0.0621890547263681,0.2822915141755721,0.531311127472004,k_NN+ADASYN
1287,576,15,7,0.3181818181818182,0.6908212560386473,0.0120068610634648,0.0231404958677685,0.052160953800298,0.2198067632850241,0.4688355396991829,k_NN+ADASYN
1258,605,15,7,0.3181818181818182,0.6752549651100376,0.011437908496732,0.0220820189274447,0.05,0.2148538525350119,0.4635233031197158,k_NN+ADASYN
1225,638,12,10,0.4545454545454545,0.6575415995705851,0.015432098765432,0.0298507462686567,0.0679347826086956,0.2988825452593568,0.546701513862324,k_NN+ADASYN
1096,767,9,13,0.5909090909090909,0.5882984433709071,0.0166666666666666,0.0324189526184538,0.0748847926267281,0.347630898355536,0.5896023222100945,k_NN+ADASYN
1262,601,10,12,0.5454545454545454,0.6774020397208803,0.0195758564437194,0.0377952755905511,0.0855920114122681,0.3694920216659347,0.6078585539958574,k_NN+ADASYN
1223,640,12,10,0.4545454545454545,0.6564680622651637,0.0153846153846153,0.0297619047619047,0.067750677506775,0.2983945737568926,0.5462550446054413,k_NN+ADASYN
1000,863,14,8,0.3636363636363636,0.5367686527106817,0.0091848450057405,0.0179171332586786,0.0417101147028154,0.1951886009857024,0.4418015402708579,k_NN+ADASYN
1330,533,15,7,0.3181818181818182,0.7139023081052066,0.0129629629629629,0.0249110320284697,0.0557324840764331,0.2271507343971111,0.4766033302413141,k_NN+ADASYN
1230,633,15,7,0.3181818181818182,0.6602254428341385,0.0109375,0.0211480362537764,0.048076923076923,0.2100717318108622,0.4583358286353602,k_NN+ADASYN
1167,696,15,7,0.3181818181818182,0.6264090177133655,0.0099573257467994,0.0193103448275862,0.0442477876106194,0.1993119601815254,0.4464436808619038,k_NN+ADASYN
1349,514,17,5,0.2272727272727272,0.7241009125067096,0.0096339113680154,0.0184842883548983,0.0411861614497528,0.1645683892060703,0.4056702961840691,k_NN+ADASYN
1392,471,15,7,0.3181818181818182,0.7471819645732689,0.0146443514644351,0.0279999999999999,0.0618374558303886,0.2377397160005855,0.4875855986394445,k_NN+ADASYN
1371,492,14,8,0.3636363636363636,0.7359098228663447,0.016,0.0306513409961685,0.0680272108843537,0.267603571951398,0.5173041387340701,k_NN+ADASYN
1208,655,12,10,0.4545454545454545,0.6484165324745035,0.0150375939849624,0.0291120815138282,0.0664010624169986,0.2947347874884106,0.542894821755016,k_NN+ADASYN
1108,755,11,11,0.5,0.5947396672034353,0.0143603133159268,0.0279187817258883,0.0644028103044496,0.2973698336017176,0.5453162693352525,k_NN+ADASYN
1360,503,14,8,0.3636363636363636,0.7300053676865271,0.0156555772994129,0.0300187617260788,0.0667779632721202,0.2654564973405552,0.5152247056775862,k_NN+ADASYN
1230,633,12,10,0.4545454545454545,0.6602254428341385,0.015552099533437,0.0300751879699248,0.0683994528043775,0.3001024740155176,0.5478160950679686,k_NN+ADASYN
1407,456,15,7,0.3181818181818182,0.7552334943639292,0.0151187904967602,0.0288659793814433,0.0635208711433756,0.2403015663885228,0.4902056368387892,k_NN+ADASYN
1245,618,16,6,0.2727272727272727,0.6682769726247987,0.0096153846153846,0.0185758513931888,0.0421348314606741,0.1822573561703996,0.4269160996851719,k_NN+ADASYN
1174,689,9,13,0.5909090909090909,0.6301663982823403,0.0185185185185185,0.0359116022099447,0.0822784810126582,0.3723710535304738,0.6102221345792643,k_NN+ADASYN
1232,631,12,10,0.4545454545454545,0.6612989801395599,0.0156006240249609,0.0301659125188536,0.0685871056241426,0.3005904455179818,0.5482612931057433,k_NN+ADASYN
1117,746,15,7,0.3181818181818182,0.5995705850778315,0.0092961487383798,0.0180645161290322,0.0416171224732461,0.1907724588884009,0.4367750666972657,k_NN+ADASYN
1297,566,13,9,0.4090909090909091,0.6961889425657541,0.0156521739130434,0.0301507537688442,0.0678733031674208,0.2848045674132631,0.5336708418241183,k_NN+ADASYN
1143,720,12,10,0.4545454545454545,0.6135265700483091,0.0136986301369863,0.026595744680851,0.0611246943765281,0.2788757136583223,0.5280868429134761,k_NN+ADASYN
1250,613,13,9,0.4090909090909091,0.6709608158883521,0.0144694533762057,0.0279503105590062,0.0633802816901408,0.274483970136144,0.5239121778849429,k_NN+ADASYN
1467,396,17,5,0.2272727272727272,0.7874396135265701,0.0124688279301745,0.0236406619385342,0.0511247443762781,0.1789635485287659,0.423040835533363,k_NN+ADASYN
1148,715,11,11,0.5,0.6162104133118625,0.0151515151515151,0.0294117647058823,0.0675675675675675,0.3081052066559313,0.5550722535453662,k_NN+ADASYN
1091,772,8,14,0.6363636363636364,0.5856146001073538,0.0178117048346055,0.0346534653465346,0.080091533180778,0.3726638364319524,0.6104619860662517,k_NN+ADASYN
1130,733,12,10,0.4545454545454545,0.6065485775630703,0.0134589502018842,0.0261437908496732,0.0601684717208182,0.2757038988923047,0.525075136425545,k_NN+ADASYN
1221,642,14,8,0.3636363636363636,0.6553945249597424,0.0123076923076923,0.0238095238095238,0.05420054200542,0.2383252818035426,0.4881857042187355,k_NN+ADASYN
1237,626,13,9,0.4090909090909091,0.6639828234031132,0.0141732283464566,0.0273972602739726,0.0622406639004149,0.2716293368467281,0.5211807141930025,k_NN+ADASYN
1186,677,15,7,0.3181818181818182,0.6366076221148685,0.0102339181286549,0.0198300283286118,0.0453367875647668,0.2025569706729126,0.4500632962961017,k_NN+ADASYN
1118,745,9,13,0.5909090909090909,0.6001073537305421,0.0171503957783641,0.0333333333333333,0.0768321513002364,0.3546088908407748,0.5954904624263724,k_NN+ADASYN
1219,644,13,9,0.4090909090909091,0.654320987654321,0.0137825421133231,0.0266666666666666,0.0607287449392712,0.2676767676767677,0.5173748811807235,k_NN+ADASYN
1183,680,14,8,0.3636363636363636,0.6349973161567365,0.0116279069767441,0.0225352112676056,0.0515463917525773,0.230908114966086,0.4805289949275548,k_NN+ADASYN
1270,593,11,11,0.5,0.6816961889425658,0.0182119205298013,0.0351437699680511,0.0794797687861271,0.3408480944712829,0.5838219715557842,k_NN+ADASYN
1160,703,10,12,0.5454545454545454,0.6226516371443908,0.0167832167832167,0.0325644504748982,0.074719800747198,0.3396281657151222,0.5827762569933012,k_NN+ADASYN
1195,668,16,6,0.2727272727272727,0.6414385399892646,0.0089020771513353,0.0172413793103448,0.0393700787401574,0.1749377836334357,0.4182556438751733,k_NN+ADASYN
1359,504,15,7,0.3181818181818182,0.7294685990338164,0.0136986301369863,0.0262664165103189,0.0584307178631051,0.2321036451471234,0.481771361900148,k_NN+ADASYN
1168,695,15,7,0.3181818181818182,0.6269457863660762,0.0099715099715099,0.0193370165745856,0.0443037974683544,0.1994827502073878,0.4466349182580644,k_NN+ADASYN
1244,619,15,7,0.3181818181818182,0.667740203972088,0.011182108626198,0.0216049382716049,0.0490196078431372,0.2124627921729371,0.4609368635430856,k_NN+ADASYN
1200,663,11,11,0.5,0.644122383252818,0.016320474777448,0.0316091954022988,0.0721784776902887,0.322061191626409,0.5675043538391658,k_NN+ADASYN
1347,516,14,8,0.3636363636363636,0.7230273752012882,0.015267175572519,0.0293040293040293,0.065359477124183,0.2629190455277411,0.5127563217823269,k_NN+ADASYN
1195,668,12,10,0.4545454545454545,0.6414385399892646,0.0147492625368731,0.0285714285714285,0.0652741514360313,0.2915629727223929,0.5399657143952687,k_NN+ADASYN
782,1201,6,16,0.7272727272727273,0.394351991931417,0.0131470829909613,0.0258272800645682,0.0613026819923371,0.2868014486773941,0.5355384661043445,k_NN+REP
951,1032,6,16,0.7272727272727273,0.4795763993948563,0.015267175572519,0.0299065420560747,0.0704225352112676,0.3487828359235319,0.5905783910062506,k_NN+REP
812,1171,9,13,0.5909090909090909,0.4094805849722642,0.0109797297297297,0.0215588723051409,0.0511006289308176,0.2419658002108834,0.4919001933430026,k_NN+REP
943,1040,7,15,0.6818181818181818,0.475542107917297,0.0142180094786729,0.0278551532033426,0.0656167979002624,0.324233255398157,0.569414835948412,k_NN+REP
1016,967,12,10,0.4545454545454545,0.5123550176500252,0.0102354145342886,0.02002002002002,0.0469483568075117,0.232888644386375,0.482585375230513,k_NN+REP
1016,967,11,11,0.5,0.5123550176500252,0.0112474437627811,0.022,0.0515947467166979,0.2561775088250126,0.5061398115392748,k_NN+REP
1142,841,12,10,0.4545454545454545,0.5758951084215834,0.0117508813160987,0.0229095074455899,0.0532481363152289,0.2617705038279925,0.5116351276329573,k_NN+REP
1130,853,13,9,0.4090909090909091,0.5698436712052446,0.0104408352668213,0.0203619909502262,0.0473684210526315,0.2331178654930546,0.4828228096238356,k_NN+REP
798,1185,9,13,0.5909090909090909,0.4024205748865355,0.0108514190317195,0.021311475409836,0.0505443234836702,0.2377939760693164,0.4876412370476029,k_NN+REP
865,1118,6,16,0.7272727272727273,0.4362077660110943,0.0141093474426807,0.0276816608996539,0.0654664484451718,0.3172420116444321,0.5632424093091998,k_NN+REP
818,1165,9,13,0.5909090909090909,0.4125063035804336,0.0110356536502546,0.0216666666666666,0.0513428120063191,0.2437537248429835,0.4937142137340017,k_NN+REP
975,1008,7,15,0.6818181818181818,0.491679273827534,0.0146627565982404,0.0287081339712918,0.0675067506750675,0.3352358685187731,0.5789955686521039,k_NN+REP
985,998,9,13,0.5909090909090909,0.4967221381744831,0.0128585558852621,0.0251694094869312,0.0591446769790718,0.2935176271031036,0.5417726710559546,k_NN+REP
1369,614,11,11,0.5,0.6903681290973273,0.0176,0.0340030911901082,0.0771388499298737,0.3451840645486637,0.5875236714794253,k_NN+REP
1048,935,8,14,0.6363636363636364,0.5284921835602622,0.0147523709167544,0.0288362512873326,0.0675024108003857,0.3363132077201668,0.5799251742424766,k_NN+REP
994,989,9,13,0.5909090909090909,0.5012607160867373,0.0129740518962075,0.025390625,0.0596330275229357,0.2961995140512539,0.5442421465223489,k_NN+REP
955,1028,5,17,0.7727272727272727,0.4815935451336359,0.016267942583732,0.0318650421743205,0.0750220653133274,0.3721404666941732,0.6100331685196906,k_NN+REP
998,985,9,13,0.5909090909090909,0.5032778618255169,0.0130260521042084,0.0254901960784313,0.0598526703499079,0.2973914638059872,0.5453361016895794,k_NN+REP
934,1049,10,12,0.5454545454545454,0.4710035300050428,0.0113100848256361,0.0221606648199446,0.052219321148825,0.256911016366387,0.5068639031992582,k_NN+REP
950,1033,11,11,0.5,0.4790721129601614,0.0105363984674329,0.0206378986866791,0.0485865724381625,0.2395360564800807,0.4894242091275019,k_NN+REP
1006,977,8,14,0.6363636363636364,0.5073121533030761,0.0141271442986881,0.0276406712734452,0.0648748841519925,0.322835006647412,0.5681857149272692,k_NN+REP
945,1038,10,12,0.5454545454545454,0.4765506807866868,0.0114285714285714,0.0223880597014925,0.0527240773286467,0.2599367349745564,0.5098399111236354,k_NN+REP
1051,932,10,12,0.5454545454545454,0.5300050428643469,0.0127118644067796,0.0248447204968944,0.0581395348837209,0.2890936597441891,0.5376743063827666,k_NN+REP
874,1109,9,13,0.5909090909090909,0.4407463439233484,0.0115864527629233,0.0227272727272727,0.0537190082644628,0.2604410214092513,0.510334225198792,k_NN+REP
924,1059,6,16,0.7272727272727273,0.4659606656580938,0.0148837209302325,0.0291704649042844,0.0687876182287188,0.3388804841149774,0.5821344210016939,k_NN+REP
987,996,11,11,0.5,0.4977307110438729,0.0109235352532274,0.021379980563654,0.0502283105022831,0.2488653555219364,0.4988640651740075,k_NN+REP
976,1007,8,14,0.6363636363636364,0.4921835602622289,0.0137120470127326,0.0268456375838926,0.0631199278629395,0.313207720166873,0.5596496405492216,k_NN+REP
914,1069,9,13,0.5909090909090909,0.4609178013111447,0.0120147874306839,0.0235507246376811,0.0555555555555555,0.2723605189565855,0.5218817097356311,k_NN+REP
855,1128,9,13,0.5909090909090909,0.4311649016641452,0.0113935144609991,0.0223559759243336,0.0528885272579332,0.2547792600742676,0.5047566345024774,k_NN+REP
849,1134,11,11,0.5,0.4281391830559758,0.0096069868995633,0.0188517566409597,0.0446066504460665,0.2140695915279878,0.4626765517378073,k_NN+REP
853,1130,9,13,0.5909090909090909,0.4301563287947554,0.0113735783027121,0.0223175965665236,0.0528025995125913,0.2541832851969008,0.504165930222284,k_NN+REP
968,1015,11,11,0.5,0.4881492687846697,0.0107212475633528,0.0209923664122137,0.0493716337522441,0.2440746343923348,0.4940391020884226,k_NN+REP
882,1101,11,11,0.5,0.4447806354009077,0.0098920863309352,0.019400352733686,0.0458333333333333,0.2223903177004539,0.4715827792662216,k_NN+REP
1133,850,13,9,0.4090909090909091,0.5713565305093293,0.0104772991850989,0.0204313280363223,0.0475184794086589,0.2337367624810893,0.4834633000353691,k_NN+REP
1169,814,10,12,0.5454545454545454,0.5895108421583459,0.0145278450363196,0.0283018867924528,0.0656455142231947,0.3215513684500068,0.5670549959660058,k_NN+REP
928,1055,11,11,0.5,0.4679778113968734,0.0103189493433395,0.0202205882352941,0.0476603119584055,0.2339889056984367,0.4837239974390734,k_NN+REP
964,1019,12,10,0.4545454545454545,0.48613212304589,0.0097181729834791,0.0190294957183634,0.0447627573858549,0.2209691468390409,0.4700735547114312,k_NN+REP
1015,968,15,7,0.3181818181818182,0.5118507312153303,0.0071794871794871,0.0140421263791374,0.0329256820319849,0.1628615962957869,0.4035611431936763,k_NN+REP
928,1055,11,11,0.5,0.4679778113968734,0.0103189493433395,0.0202205882352941,0.0476603119584055,0.2339889056984367,0.4837239974390734,k_NN+REP
966,1017,11,11,0.5,0.4871406959152798,0.0107003891050583,0.0209523809523809,0.0492831541218638,0.24357034795764,0.493528467221132,k_NN+REP
937,1046,15,7,0.3181818181818182,0.4725163893091276,0.0066476733143399,0.0130232558139534,0.0306748466257668,0.150346123871086,0.3877449211415747,k_NN+REP
984,999,12,10,0.4545454545454545,0.4962178517397882,0.0099108027750247,0.0193986420950533,0.0455788514129444,0.225553568972631,0.474924803492754,k_NN+REP
765,1218,6,16,0.7272727272727273,0.3857791225416036,0.012965964343598,0.0254777070063694,0.0605143721633888,0.2805666345757117,0.5296854109523045,k_NN+REP
1126,857,8,14,0.6363636363636364,0.567826525466465,0.0160734787600459,0.0313549832026875,0.072992700729927,0.3613441525695686,0.6011190835180402,k_NN+REP
1099,884,15,7,0.3181818181818182,0.5542107917297024,0.0078563411896745,0.0153340635268346,0.0357507660878447,0.1763397973685416,0.4199283240846486,k_NN+REP
1175,808,11,11,0.5,0.5925365607665154,0.0134310134310134,0.0261593341260404,0.0606394707828004,0.2962682803832577,0.5443053190841127,k_NN+REP
1040,943,9,13,0.5909090909090909,0.524457892082703,0.0135983263598326,0.0265848670756646,0.0622605363984674,0.3099069362306881,0.5566928562777577,k_NN+REP
918,1065,9,13,0.5909090909090909,0.4629349470499244,0.0120593692022263,0.0236363636363636,0.055746140651801,0.273552468711319,0.5230224361452566,k_NN+REP
1087,896,12,10,0.4545454545454545,0.5481593545133636,0.0110375275938189,0.021551724137931,0.0503018108651911,0.2491633429606198,0.499162641791851,k_NN+REP
795,1188,7,15,0.6818181818181818,0.4009077155824508,0.0124688279301745,0.0244897959183673,0.0580945003872966,0.2733461697153073,0.5228251808351501,k_NN+REP
772,1211,10,12,0.5454545454545454,0.3893091275844679,0.0098119378577269,0.0192771084337349,0.045766590389016,0.2123504332278915,0.4608149663670783,k_NN+REP
1129,854,10,12,0.5454545454545454,0.5693393847705497,0.0138568129330254,0.027027027027027,0.0628930817610063,0.3105487553293908,0.5572690152245958,k_NN+REP
979,1004,13,9,0.4090909090909091,0.4936964195663136,0.0088845014807502,0.017391304347826,0.0408719346049046,0.2019667170953101,0.4494070728140692,k_NN+REP
1063,920,13,9,0.4090909090909091,0.5360564800806858,0.0096878363832077,0.0189274447949526,0.0442477876106194,0.2192958327602806,0.4682903295609259,k_NN+REP
1236,747,13,9,0.4090909090909091,0.6232980332829047,0.0119047619047619,0.0231362467866323,0.0533175355450237,0.2549855590702791,0.5049609480645797,k_NN+REP
972,1011,9,13,0.5909090909090909,0.4901664145234493,0.0126953125,0.0248565965583174,0.0584532374100719,0.28964379040022,0.538185646780198,k_NN+REP
1003,980,13,9,0.4090909090909091,0.5057992939989914,0.0091001011122345,0.0178041543026706,0.0417827298050139,0.2069178929995874,0.4548822847722116,k_NN+REP
1054,929,10,12,0.5454545454545454,0.5315179021684316,0.0127523910733262,0.0249221183800623,0.0583090379008746,0.2899188557282354,0.5384411348775606,k_NN+REP
831,1152,8,14,0.6363636363636364,0.4190620272314674,0.0120068610634648,0.0235690235690235,0.0558213716108453,0.2666758355109339,0.5164066571133005,k_NN+REP
931,1052,12,10,0.4545454545454545,0.4694906707009581,0.0094161958568738,0.018450184501845,0.0434782608695652,0.2134048503186173,0.4619576282719199,k_NN+REP
939,1044,11,11,0.5,0.4735249621785174,0.0104265402843601,0.0204271123491179,0.0481189851268591,0.2367624810892587,0.4865824504534239,k_NN+REP
728,1255,7,15,0.6818181818181818,0.367120524457892,0.0118110236220472,0.023219814241486,0.0552282768777614,0.2503094484940174,0.5003093527948657,k_NN+REP
923,1060,9,13,0.5909090909090909,0.4654563792233989,0.0121155638397017,0.0237442922374429,0.0559862187769164,0.2750424059047356,0.5244448549702205,k_NN+REP
1194,789,10,12,0.5454545454545454,0.6021180030257186,0.0149812734082397,0.0291616038882138,0.0674915635545556,0.3284280016503919,0.5730863823634199,k_NN+REP
853,1130,8,14,0.6363636363636364,0.4301563287947554,0.0122377622377622,0.0240137221269296,0.0568181818181818,0.2737358455966625,0.523197711765507,k_NN+REP
938,1045,8,14,0.6363636363636364,0.4730206757438225,0.0132200188857412,0.0259019426456984,0.06102877070619,0.3010131572915234,0.5486466597834379,k_NN+REP
951,1032,10,12,0.5454545454545454,0.4795763993948563,0.0114942528735632,0.0225140712945591,0.0530035335689045,0.2615871269426488,0.5114558895375523,k_NN+REP
1018,965,11,11,0.5,0.513363590519415,0.0112704918032786,0.0220440881763527,0.0516917293233082,0.2566817952597075,0.5066377357241637,k_NN+REP
960,1023,9,13,0.5909090909090909,0.4841149773071104,0.0125482625482625,0.0245746691871455,0.0578291814946619,0.2860679411360198,0.5348531958734283,k_NN+REP
902,1081,11,11,0.5,0.4548663640948058,0.01007326007326,0.0197486535008976,0.0466101694915254,0.2274331820474029,0.4768995513180977,k_NN+REP
1011,972,10,12,0.5454545454545454,0.5098335854765507,0.0121951219512195,0.0238568588469184,0.0559701492537313,0.2780910466235731,0.5273433858725954,k_NN+REP
1085,898,11,11,0.5,0.5471507816439738,0.0121012101210121,0.0236305048335123,0.0551654964894684,0.2735753908219869,0.5230443488099139,k_NN+REP
958,1025,11,11,0.5,0.4831064044377206,0.0106177606177606,0.0207939508506616,0.048932384341637,0.2415532022188603,0.4914806224245879,k_NN+REP
1070,913,11,11,0.5,0.5395864851235502,0.0119047619047619,0.0232558139534883,0.0543478260869565,0.269793242561775,0.5194162517305124,k_NN+REP
979,1004,10,12,0.5454545454545454,0.4936964195663136,0.0118110236220472,0.0231213872832369,0.0543478260869565,0.2692889561270801,0.5189305889298492,k_NN+REP
988,995,9,13,0.5909090909090909,0.4982349974785678,0.0128968253968253,0.0252427184466019,0.0593065693430656,0.2944115894191537,0.5425970783363597,k_NN+REP
997,986,12,10,0.4545454545454545,0.502773575390822,0.0100401606425702,0.0196463654223968,0.0461254612546125,0.2285334433594645,0.4780517161975935,k_NN+REP
1024,959,11,11,0.5,0.5163893091275845,0.011340206185567,0.0221774193548387,0.051984877126654,0.2581946545637922,0.5081285807389624,k_NN+REP
1063,920,9,13,0.5909090909090909,0.5360564800806858,0.0139335476956055,0.0272251308900523,0.0636630754162585,0.3167606473204052,0.5628149316786161,k_NN+REP
987,996,11,11,0.5,0.4977307110438729,0.0109235352532274,0.021379980563654,0.0502283105022831,0.2488653555219364,0.4988640651740075,k_NN+REP
984,999,9,13,0.5909090909090909,0.4962178517397882,0.0128458498023715,0.0251450676982591,0.059090909090909,0.2932196396644204,0.5414975897124754,k_NN+REP
1007,976,8,14,0.6363636363636364,0.507816439737771,0.0141414141414141,0.0276679841897233,0.0649350649350649,0.3231559161967633,0.5684680432502458,k_NN+REP
1066,917,10,12,0.5454545454545454,0.5375693393847706,0.0129171151776103,0.0252365930599369,0.0589970501474926,0.2932196396644202,0.5414975897124753,k_NN+REP
1002,981,10,12,0.5454545454545454,0.5052950075642966,0.0120845921450151,0.0236453201970443,0.0555041628122109,0.2756154586714344,0.5249909129417712,k_NN+REP
1070,913,10,12,0.5454545454545454,0.5395864851235502,0.0129729729729729,0.0253431890179514,0.0592300098716683,0.2943199009764819,0.5425125813992537,k_NN+REP
920,1063,10,12,0.5454545454545454,0.4639435199193141,0.0111627906976744,0.0218778486782133,0.0515907136715391,0.2530601017741714,0.5030507944275323,k_NN+REP
1085,898,11,11,0.5,0.5471507816439738,0.0121012101210121,0.0236305048335123,0.0551654964894684,0.2735753908219869,0.5230443488099139,k_NN+REP
1112,871,10,12,0.5454545454545454,0.5607665153807363,0.0135900339750849,0.0265193370165745,0.0617919670442842,0.3058726447531288,0.5530575419910019,k_NN+REP
858,1125,12,10,0.4545454545454545,0.4326777609682299,0.0088105726872246,0.017286084701815,0.0408830744071954,0.1966717095310136,0.4434768421586561,k_NN+REP
1041,942,13,9,0.4090909090909091,0.5249621785173979,0.0094637223974763,0.0184994861253854,0.0433108758421559,0.2147572548480264,0.4634190920193367,k_NN+REP
1121,862,10,12,0.5454545454545454,0.5653050932929904,0.0137299771167048,0.0267857142857142,0.0623700623700623,0.3083482327052675,0.5552911242810095,k_NN+REP
995,988,11,11,0.5,0.5017650025214322,0.011011011011011,0.0215475024485798,0.0505979760809567,0.250882501260716,0.5008817238238146,k_NN+REP
894,1089,9,13,0.5909090909090909,0.4508320726172466,0.0117967332123411,0.0231316725978647,0.0546218487394958,0.2664007701829184,0.5161402621215656,k_NN+REP
909,1074,5,17,0.7727272727272727,0.4583963691376702,0.0155820348304307,0.0305480682839173,0.0720949957591178,0.354215376151836,0.5951599584580906,k_NN+REP
1094,889,8,14,0.6363636363636364,0.5516893595562279,0.0155038759689922,0.0302702702702702,0.0706357214934409,0.3510750469903269,0.5925158622267651,k_NN+REP
1004,979,8,14,0.6363636363636364,0.5063035804336863,0.0140986908358509,0.0275862068965517,0.064754856614246,0.3221931875487095,0.5676206370003732,k_NN+REP
1120,863,14,8,0.3636363636363636,0.5648008068582955,0.0091848450057405,0.0179171332586786,0.0417101147028154,0.2053821115848347,0.4531910321098981,k_NN+REP
990,993,9,13,0.5909090909090909,0.4992435703479576,0.0129224652087475,0.0252918287937743,0.0594149908592321,0.2950075642965204,0.5431459880147513,k_NN+REP
957,1026,9,13,0.5909090909090909,0.4826021180030257,0.012512030798845,0.0245051837888784,0.0576752440106477,0.2851739788199697,0.53401683383576,k_NN+REP
1133,850,17,5,0.2272727272727272,0.5713565305093293,0.0058479532163742,0.0114025085518814,0.0265111346765641,0.1298537569339385,0.3603522678351539,k_NN+REP
1432,611,11,11,0.5,0.7009300048947626,0.017684887459807,0.0341614906832298,0.0774647887323943,0.3504650024473814,0.5920008466610343,k_NN_BASE
1047,996,9,13,0.5909090909090909,0.5124816446402349,0.0128840436075322,0.0252182347235693,0.0592525068368277,0.302830062741957,0.5502999752334694,k_NN_BASE
1300,743,13,9,0.4090909090909091,0.6363191385217817,0.0119680851063829,0.0232558139534883,0.0535714285714285,0.2603123748498198,0.5102081681527842,k_NN_BASE
1115,928,12,10,0.4545454545454545,0.5457660303475281,0.0106609808102345,0.0208333333333333,0.0487329434697855,0.2480754683397855,0.4980717501924652,k_NN_BASE
1578,465,13,9,0.4090909090909091,0.7723935389133627,0.0189873417721519,0.0362903225806451,0.0800711743772241,0.315979175010012,0.5621202495996849,k_NN_BASE
1134,909,11,11,0.5,0.5550660792951542,0.0119565217391304,0.0233545647558386,0.054563492063492,0.2775330396475771,0.5268140465549273,k_NN_BASE
1016,1027,12,10,0.4545454545454545,0.4973078805677924,0.0096432015429122,0.0188857412653446,0.0444444444444444,0.2260490366217238,0.4754461448173955,k_NN_BASE
1131,912,18,4,0.1818181818181818,0.55359765051395,0.0043668122270742,0.0085287846481876,0.0199203187250996,0.1006541182752636,0.317260332022873,k_NN_BASE
1273,770,11,11,0.5,0.6231032794909447,0.0140845070422535,0.0273972602739726,0.0632911392405063,0.3115516397454724,0.5581681106489983,k_NN_BASE
1149,894,12,10,0.4545454545454545,0.5624082232011748,0.0110619469026548,0.0215982721382289,0.0504032258064516,0.2556401014550795,0.5056086445612649,k_NN_BASE
1481,562,11,11,0.5,0.7249143416544298,0.019197207678883,0.0369747899159663,0.0832072617246596,0.3624571708272149,0.6020441601969202,k_NN_BASE
1417,626,17,5,0.2272727272727272,0.693587860988742,0.0079239302694136,0.0153139356814701,0.0347705146036161,0.1576336047701686,0.3970309871662017,k_NN_BASE
999,1044,11,11,0.5,0.4889867841409692,0.0104265402843601,0.0204271123491179,0.0481189851268591,0.2444933920704846,0.4944627307193987,k_NN_BASE
1456,587,15,7,0.3181818181818182,0.7126774351443955,0.0117845117845117,0.0227272727272727,0.0513196480938416,0.2267610020913985,0.4761942902759319,k_NN_BASE
997,1046,11,11,0.5,0.4880078316201664,0.010406811731315,0.0203892493049119,0.0480349344978165,0.2440039158100832,0.4939675250561348,k_NN_BASE
1027,1016,7,15,0.6818181818181818,0.5026921194322075,0.01454898157129,0.0284900284900284,0.067024128686327,0.342744626885596,0.5854439570835077,k_NN_BASE
799,1244,8,14,0.6363636363636364,0.3910915320606951,0.0111287758346581,0.021875,0.0520059435364041,0.2488764294931695,0.4988751642376773,k_NN_BASE
1293,750,8,14,0.6363636363636364,0.6328928046989721,0.0183246073298429,0.0356234096692111,0.0821596244131455,0.4027499666266186,0.6346258477454402,k_NN_BASE
1202,841,11,11,0.5,0.5883504650024474,0.0129107981220657,0.0251716247139588,0.0585106382978723,0.2941752325012237,0.542379233102839,k_NN_BASE
1022,1021,12,10,0.4545454545454545,0.5002447381302007,0.0096993210475266,0.0189933523266856,0.0446827524575513,0.2273839718773639,0.4768479546746152,k_NN_BASE
1060,983,7,15,0.6818181818181818,0.5188448360254527,0.0150300601202404,0.0294117647058823,0.0690607734806629,0.3537578427446268,0.5947754557348738,k_NN_BASE
1255,788,11,11,0.5,0.6142927068037201,0.013767209011264,0.0267965895249695,0.0620067643742953,0.3071463534018601,0.5542078611873528,k_NN_BASE
1245,798,12,10,0.4545454545454545,0.6093979441997063,0.0123762376237623,0.0240963855421686,0.0558035714285714,0.276999065545321,0.5263070069316207,k_NN_BASE
1285,758,16,6,0.2727272727272727,0.6289769946157612,0.0078534031413612,0.015267175572519,0.0352112676056338,0.171539180349753,0.4141728870287782,k_NN_BASE
980,1063,11,11,0.5,0.4796867351933431,0.01024208566108,0.0200729927007299,0.0473321858864027,0.2398433675966716,0.4897380601879658,k_NN_BASE
1048,995,8,14,0.6363636363636364,0.5129711209006363,0.0138751238850346,0.0271580989330746,0.0638103919781221,0.3264361678458594,0.5713459266030164,k_NN_BASE
