KNN_accuracy_adasyn,KNN_neg_prec_adasyn,KNN_neg_recall_adasyn,KNN_neg_fscore_adasyn,KNN_pos_prec_adasyn,KNN_pos_recall_adasyn,KNN_pos_fscore_adasyn,KNN_auc_adasyn
0.5618037135278514,0.9905392620624409,0.5619967793880838,0.7171232876712329,0.014492753623188406,0.5454545454545454,0.02823529411764706,0.5246303615868833
0.5145888594164456,0.9896694214876033,0.514224369296833,0.6767926527728718,0.013086150490730643,0.5454545454545454,0.0255591054313099,0.5863709559361734
0.48753315649867374,0.9869706840390879,0.48792270531400966,0.6530172413793104,0.01037344398340249,0.45454545454545453,0.02028397565922921,0.4993412384716732
0.5114058355437666,0.9885892116182573,0.5115405260332797,0.6742129465864874,0.011943539630836048,0.5,0.02332979851537646,0.5306690089298786
0.560212201591512,0.9886578449905482,0.5614600107353731,0.7161930845600822,0.012091898428053204,0.45454545454545453,0.023557126030624265,0.5408554140438199
0.5496021220159151,0.9903288201160542,0.549651100375738,0.7069382119433897,0.01410105757931845,0.5454545454545454,0.027491408934707903,0.5893231835260822
0.47851458885941645,0.9932735426008968,0.475577026301664,0.6431941923774954,0.016112789526686808,0.7272727272727273,0.03152709359605911,0.5884814326843313
0.5220159151193634,0.9868421052631579,0.5233494363929146,0.6839705366538057,0.010033444816053512,0.4090909090909091,0.019586507072905334,0.4701483433367492
0.5501326259946949,0.9903381642512077,0.5501878690284487,0.7073844030365769,0.01411764705882353,0.5454545454545454,0.027522935779816512,0.5540184453227932
0.4870026525198939,0.9869565217391304,0.487385936661299,0.6525332375134746,0.010362694300518135,0.45454545454545453,0.020263424518743668,0.519250475772215
0.5474801061007958,0.988394584139265,0.5485775630703167,0.7055574732481878,0.011750881316098707,0.45454545454545453,0.02290950744558992,0.45347191724003316
0.48594164456233424,0.9879912663755459,0.4857756307031669,0.6513134220942786,0.011351909184726523,0.5,0.022199798183652877,0.47075830771482946
0.5389920424403183,0.9901380670611439,0.5389157273215244,0.6979492526937782,0.013777267508610792,0.5454545454545454,0.02687569988801792,0.5593861318498999
0.526790450928382,0.985014985014985,0.5292538915727322,0.6885474860335197,0.007918552036199095,0.3181818181818182,0.015452538631346576,0.4036134289757478
0.5061007957559682,0.9844074844074844,0.5083199141170156,0.6704424778761062,0.007583965330444204,0.3181818181818182,0.014814814814814814,0.39375640462596984
0.5358090185676393,0.9871794871794872,0.5373054213633924,0.6958637469586375,0.010332950631458095,0.4090909090909091,0.020156774916013438,0.4366490996925779
0.5161803713527852,0.9917269906928645,0.5147611379495437,0.6777385159010599,0.015250544662309368,0.6363636363636364,0.029787234042553193,0.5911652759478846
0.516710875331565,0.9897119341563786,0.5163714439076758,0.6786596119929452,0.013143483023001095,0.5454545454545454,0.025668449197860963,0.5630215195432586
0.4397877984084881,0.9902794653705954,0.4374664519592056,0.6068503350707372,0.013182674199623353,0.6363636363636364,0.025830258302583026,0.5689747718733227
0.48010610079575594,0.9878453038674033,0.47987117552334946,0.6459537572254336,0.011224489795918367,0.5,0.021956087824351295,0.5119431025228126
0.5262599469496021,0.9889112903225806,0.5265700483091788,0.687215411558669,0.012318029115341545,0.5,0.024043715846994534,0.515993265993266
0.529973474801061,0.9919436052366566,0.5287171229200215,0.6897759103641457,0.01569506726457399,0.6363636363636364,0.03063457330415755,0.5739032840482117
0.47586206896551725,0.9921259842519685,0.47342995169082125,0.6409883720930233,0.015060240963855422,0.6818181818181818,0.029469548133595286,0.5632167081442443
0.5029177718832891,0.9946581196581197,0.49973161567364466,0.6652375848517328,0.01791359325605901,0.7727272727272727,0.03501544799176107,0.6560532864880692
0.5336870026525199,0.9900398406374502,0.5335480407944176,0.6934077432856643,0.01362088535754824,0.5454545454545454,0.026578073089700994,0.5091250670960816
0.48859416445623344,0.9891186071817193,0.48792270531400966,0.6534867002156722,0.012422360248447204,0.5454545454545454,0.0242914979757085,0.5244229736983359
