KNN_accuracy_contr,KNN_neg_prec_contr,KNN_neg_recall_contr,KNN_neg_fscore_contr,KNN_pos_prec_contr,KNN_pos_recall_contr,KNN_pos_fscore_contr,KNN_auc_contr
0.6605326876513318,0.9926578560939795,0.661771904062653,0.7941262848751836,0.017069701280227598,0.5454545454545454,0.03310344827586207,0.6238041205001558
0.574818401937046,0.9907329401853412,0.5756240822320118,0.7281733746130031,0.012528473804100227,0.5,0.024444444444444442,0.5358430116139368
0.6334140435835351,0.9915902140672783,0.6348507097405776,0.7740972843927185,0.01453104359313078,0.5,0.0282413350449294,0.6042139456236373
0.625181598062954,0.9914794732765299,0.6265296133137542,0.7678464307138573,0.014211886304909561,0.5,0.02763819095477387,0.5855026031237485
0.6876513317191283,0.9901823281907434,0.6911404796867352,0.8140674545978669,0.012519561815336464,0.36363636363636365,0.024205748865355523,0.557112980020469
0.6372881355932203,0.9886706948640483,0.640724424865394,0.7775467775467776,0.009446693657219974,0.3181818181818182,0.018348623853211014,0.5115360655008233
0.7055690072639225,0.9911019849418207,0.7087616250611846,0.8264840182648403,0.014900662251655629,0.4090909090909091,0.02875399361022364,0.5756018333110844
0.6290556900726392,0.990023023791251,0.631424375917768,0.7710699342498505,0.011811023622047244,0.4090909090909091,0.022959183673469385,0.5352422907488987
0.5578692493946731,0.991304347826087,0.5580029368575624,0.7140620106482932,0.013114754098360656,0.5454545454545454,0.025613660618996798,0.5955924887642949
0.5757869249394673,0.989103101424979,0.5775819872736172,0.7292954264524104,0.010321100917431193,0.4090909090909091,0.020134228187919465,0.5020469007253148
0.5336561743341405,0.9891304347826086,0.5345080763582967,0.693994280266921,0.01040582726326743,0.45454545454545453,0.02034587995930824,0.4719329862501669
0.662953995157385,0.9934065934065934,0.6637298091042585,0.795774647887324,0.018571428571428572,0.5909090909090909,0.036011080332409975,0.6352289413963423
0.5883777239709443,0.9917559769167353,0.5888399412628488,0.7389434889434889,0.014084507042253521,0.5454545454545454,0.027459954233409613,0.5765919102923509
0.6067796610169491,0.9873317498020586,0.6103768967205091,0.7543859649122807,0.007481296758104738,0.2727272727272727,0.014563106796116505,0.48208961865349526
0.6542372881355932,0.9904059040590406,0.6568771414586393,0.7898763978811065,0.01267605633802817,0.4090909090909091,0.02459016393442623,0.522482534597072
0.6493946731234866,0.9917971662938105,0.6510034263338228,0.7860520094562647,0.015193370165745856,0.5,0.029490616621983913,0.5936902060250079
0.6561743341404358,0.9926090169992609,0.6573666177190406,0.7909305064782096,0.016853932584269662,0.5454545454545454,0.0326975476839237,0.6099875406042807
0.6469733656174335,0.9947289156626506,0.6465981399902104,0.7837436962325719,0.0203527815468114,0.6818181818181818,0.039525691699604744,0.6135473679526542
0.6271186440677966,0.9922660479505027,0.6279980420949584,0.7691846522781774,0.015544041450777202,0.5454545454545454,0.030226700251889164,0.587727495216482
0.6508474576271186,0.9918154761904762,0.6524718551150269,0.7871272512547977,0.015256588072122053,0.5,0.029609690444145357,0.5852244916121568
0.6610169491525424,0.991941391941392,0.6627508565834557,0.7946009389671361,0.015714285714285715,0.5,0.030470914127423827,0.5875383793885995
0.6479418886198547,0.9925149700598802,0.6490455212922174,0.7848475880438,0.01646090534979424,0.5454545454545454,0.03195739014647137,0.6179304053753394
0.6484261501210654,0.9895910780669145,0.6514929025942242,0.7857142857142858,0.011111111111111112,0.36363636363636365,0.021563342318059297,0.5089218172918613
0.6595641646489104,0.9904831625183016,0.6622613803230544,0.7937811674977999,0.012875536480686695,0.4090909090909091,0.024965325936199722,0.5747674987763094
0.6828087167070218,0.9908062234794908,0.6857562408223201,0.810529360717385,0.013824884792626729,0.4090909090909091,0.026745913818722142,0.5819983980776933
0.6,0.9927125506072875,0.6000978952520802,0.7480170835875534,0.01566265060240964,0.5909090909090909,0.03051643192488263,0.5946914074667379
0.6319612590799032,0.993841416474211,0.6319138521781693,0.772591262716936,0.018276762402088774,0.6363636363636364,0.03553299492385787,0.643872647176612
0.6673123486682808,0.9905933429811867,0.6700930004894763,0.7994160583941605,0.013177159590043924,0.4090909090909091,0.025531914893617023,0.5870489031281984
0.6271186440677966,0.9922660479505027,0.6279980420949584,0.7691846522781774,0.015544041450777202,0.5454545454545454,0.030226700251889164,0.5490922440261646
0.6314769975786925,0.9915644171779141,0.6328928046989721,0.7726322079474157,0.01445466491458607,0.5,0.028097062579821204,0.5858697103190496
0.6653753026634383,0.9912790697674418,0.6676456191874695,0.7978941210880376,0.01451378809869376,0.45454545454545453,0.02812939521800281,0.5363769857161927
0.6518159806295399,0.9903703703703703,0.6544297601566325,0.7880931329207191,0.012587412587412588,0.4090909090909091,0.02442333785617368,0.5725759800649669
0.676997578692494,0.9921316165951359,0.6789035731767009,0.8061609997093869,0.01649175412293853,0.5,0.03193033381712627,0.5400035598273484
0.699273607748184,0.9910220994475138,0.7023984336759667,0.8221140074477227,0.014586709886547812,0.4090909090909091,0.028169014084507043,0.6064054643349798
0.6188861985472155,0.9913928012519562,0.6201664219285364,0.7630231857874135,0.01397712833545108,0.5,0.02719406674907293,0.5888510657233125
0.6619854721549637,0.9905178701677607,0.6647087616250612,0.7955477445811365,0.012968299711815562,0.4090909090909091,0.02513966480446927,0.6033017398656165
0.689588377723971,0.9915848527349228,0.6921194322075379,0.8152205246468722,0.01564945226917058,0.45454545454545453,0.0302571860816944,0.6059716103768967
0.6663438256658596,0.9884559884559885,0.6705824767498776,0.7990667833187518,0.008836524300441826,0.2727272727272727,0.017118402282453635,0.5484247763983447
0.6610169491525424,0.991941391941392,0.6627508565834557,0.7946009389671361,0.015714285714285715,0.5,0.030470914127423827,0.5933453477506341
0.625181598062954,0.9899613899613899,0.627508565834557,0.768124625524266,0.011688311688311689,0.4090909090909091,0.022727272727272728,0.5695056289769946
0.6048426150121066,0.9911929543634908,0.6059716103768967,0.7521263669501822,0.013480392156862746,0.5,0.02625298329355609,0.5248297957549058
0.511864406779661,0.990521327014218,0.5115026921194322,0.6746287927695287,0.011881188118811881,0.5454545454545454,0.023255813953488372,0.5489365015796734
0.6019370460048427,0.9935327405012127,0.6015663240332844,0.7493902439024389,0.016908212560386472,0.6363636363636364,0.03294117647058824,0.6478218306412138
0.6513317191283293,0.992553983618764,0.6524718551150269,0.7873597164796221,0.01662049861495845,0.5454545454545454,0.03225806451612904,0.5780047167712365
0.6261501210653753,0.9922540666150271,0.6270190895741556,0.7684463107378525,0.015503875968992248,0.5454545454545454,0.030150753768844216,0.592377519690295
0.6687651331719129,0.9892008639308856,0.6725403817914831,0.8006993006993006,0.010355029585798817,0.3181818181818182,0.02005730659025788,0.477417345258755
0.5709443099273608,0.9881856540084388,0.573176700930005,0.7255266418835192,0.00909090909090909,0.36363636363636365,0.017738359201773836,0.47844079562141234
0.6445520581113802,0.9917355371900827,0.6461086637298091,0.7824540604623593,0.014986376021798364,0.5,0.029100529100529102,0.5960152182619144
0.5573849878934625,0.9912967798085291,0.557513460597161,0.7136591478696742,0.013100436681222707,0.5454545454545454,0.0255863539445629,0.5649557246473546
0.6595641646489104,0.9897660818713451,0.6627508565834557,0.7939020815010259,0.011477761836441894,0.36363636363636365,0.022253129346314328,0.5564010145507943
0.7215496368038741,0.9912985274431058,0.7249143416544298,0.8374328527000283,0.01576182136602452,0.4090909090909091,0.030354131534569985,0.5447537044453344
0.6029055690072639,0.9903769045709703,0.6045031815956926,0.7507598784194528,0.012224938875305624,0.45454545454545453,0.02380952380952381,0.5294353223868642
0.5845036319612591,0.9900744416873449,0.5859030837004405,0.7361623616236163,0.011682242990654205,0.45454545454545453,0.022779043280182234,0.532349931028345
0.724455205811138,0.9887267904509284,0.7298091042584435,0.8397634469163616,0.008976660682226212,0.22727272727272727,0.017271157167530225,0.4957727050238064
0.637772397094431,0.9916476841305999,0.6392559960841899,0.7773809523809524,0.014705882352941176,0.5,0.028571428571428574,0.5399368130645664
0.6435835351089588,0.9887808526551982,0.6470876162506118,0.7822485207100591,0.009615384615384616,0.3181818181818182,0.018666666666666665,0.4705424286922084
0.713317191283293,0.9892110586648685,0.7180616740088106,0.8321043675553034,0.010309278350515464,0.2727272727272727,0.01986754966887417,0.5079873626129132
0.6140435835351089,0.993660855784469,0.6138032305433186,0.7588502269288956,0.017434620174346202,0.6363636363636364,0.03393939393939394,0.62139011257954
0.7234866828087168,0.9913217623497997,0.7268722466960352,0.8387461169161253,0.015873015873015872,0.4090909090909091,0.030560271646859084,0.5644328750055622
0.5975786924939467,0.9879227053140096,0.6005873715124816,0.7470319634703195,0.00850546780072904,0.3181818181818182,0.016568047337278104,0.5024362568415431
0.6537530266343826,0.9911242603550295,0.6558981889378365,0.7893961708394698,0.014025245441795231,0.45454545454545453,0.027210884353741496,0.526565211587238
0.6421307506053269,0.9917043740573153,0.6436612824278023,0.7806470762837638,0.014884979702300407,0.5,0.02890932982917214,0.6046477995817203
