SVM_accuracy_contr,SVM_neg_prec_contr,SVM_neg_recall_contr,SVM_neg_fscore_contr,SVM_pos_prec_contr,SVM_pos_recall_contr,SVM_pos_fscore_contr
0.3830588235294118,0.9888888888888889,0.38088445078459343,0.5499485066941298,0.00988593155893536,0.5909090909090909,0.01944652206432311
0.4771764705882353,0.9862745098039216,0.47836424155967666,0.644252321485751,0.007239819004524887,0.36363636363636365,0.014196983141082522
0.416,0.9853603603603603,0.4160722776985259,0.5850885991307255,0.007275666936135812,0.4090909090909091,0.014297061159650517
0.43576470588235294,0.9881209503239741,0.43509272467902993,0.6041597887091449,0.009174311926605505,0.5,0.01801801801801802
0.4451764705882353,0.9873417721518988,0.4450784593437946,0.6135693215339234,0.008496176720475786,0.45454545454545453,0.016680567139282735
0.448,0.9894736842105263,0.446980504041845,0.6157877497543399,0.010212765957446808,0.5454545454545454,0.020050125313283207
0.5030588235294118,0.9860724233983287,0.5049928673323824,0.6679245283018869,0.006679389312977099,0.3181818181818182,0.013084112149532708
0.45223529411764707,0.9845201238390093,0.4536376604850214,0.62109375,0.006055363321799308,0.3181818181818182,0.011884550084889645
0.5134117647058823,0.9854677565849228,0.5159296243461722,0.6772784019975031,0.005859375,0.2727272727272727,0.011472275334608031
0.3915294117647059,0.9903147699757869,0.38896814075130764,0.5585524069648344,0.01077752117013087,0.6363636363636364,0.02119606358819076
0.4188235294117647,0.9887387387387387,0.4174988112220637,0.587094617184888,0.009700889248181084,0.5454545454545454,0.019062748212867357
0.3628235294117647,0.9908256880733946,0.3594864479315264,0.5275645498953245,0.011013215859030838,0.6818181818181818,0.021676300578034685
0.38541176470588234,0.9877600979192166,0.38373751783166904,0.5527397260273972,0.009174311926605505,0.5454545454545454,0.01804511278195489
0.37129411764705883,0.9885350318471338,0.3689966714217784,0.5373961218836565,0.009701492537313432,0.5909090909090909,0.01908957415565345
0.46258823529411763,0.9878172588832488,0.46267237280076084,0.6301813471502591,0.008771929824561403,0.45454545454545453,0.017211703958691912
0.3788235294117647,0.9912170639899623,0.3756538278649548,0.5448275862068965,0.011295180722891566,0.6818181818181818,0.02222222222222222
0.408,0.9873125720876585,0.4070375653827865,0.5764309764309765,0.008744038155802861,0.5,0.0171875
0.36423529411764705,0.9883116883116884,0.3618640038040894,0.5297598329272538,0.00959409594095941,0.5909090909090909,0.01888162672476398
0.4042352941176471,0.9883313885647608,0.4027579648121731,0.5722972972972972,0.00946372239747634,0.5454545454545454,0.018604651162790697
0.40847058823529414,0.9884526558891455,0.4070375653827865,0.5766251263051533,0.009531374106433678,0.5454545454545454,0.018735362997658083
0.4235294117647059,0.9888641425389755,0.4222539229671897,0.5918027324225258,0.009779951100244499,0.5454545454545454,0.01921537229783827
0.44894117647058823,0.9874476987447699,0.4488825487398954,0.6171951618175875,0.00855431993156544,0.45454545454545453,0.016792611251049538
0.3788235294117647,0.9887640449438202,0.37660485021398005,0.5454545454545454,0.009818731117824773,0.5909090909090909,0.019316493313521546
0.43011764705882355,0.9890350877192983,0.42891107941036616,0.5983416252072968,0.00989282769991756,0.5454545454545454,0.019433198380566803
0.38494117647058823,0.9901477832512315,0.38231098430813126,0.5516295025728989,0.010662604722010662,0.6363636363636364,0.02097378277153558
0.45035294117647057,0.9844559585492227,0.45173561578697097,0.6192959582790091,0.00603448275862069,0.3181818181818182,0.011844331641285956
0.40847058823529414,0.9884526558891455,0.4070375653827865,0.5766251263051533,0.009531374106433678,0.5454545454545454,0.018735362997658083
0.4447058823529412,0.9883597883597883,0.44412743699476936,0.6128608923884514,0.009322033898305085,0.5,0.018302828618968387
0.3731764705882353,0.9910828025477707,0.3699476937708036,0.5387811634349031,0.011194029850746268,0.6818181818181818,0.022026431718061675
0.43105882352941177,0.9869281045751634,0.43081312410841655,0.5998013902681231,0.008285004142502071,0.45454545454545453,0.01627339300244101
0.35105882352941176,0.9918478260869565,0.34712315739419874,0.5142655864741106,0.011519078473722102,0.7272727272727273,0.02267895109851169
0.46494117647058825,0.9868951612903226,0.4655254398478364,0.6326332794830372,0.00794351279788173,0.4090909090909091,0.015584415584415581
0.41552941176470587,0.9886492622020431,0.4141702330004755,0.5837801608579088,0.00964630225080386,0.5454545454545454,0.018957345971563982
0.3195294117647059,0.9895678092399404,0.3157394198763671,0.47873107426099504,0.01031636863823934,0.6818181818181818,0.02032520325203252
0.3538823529411765,0.9879679144385026,0.3514027579648122,0.5184145913714486,0.00944081336238199,0.5909090909090909,0.01858470335954253
0.44188235294117645,0.9872476089266737,0.44174988112220637,0.6103810775295664,0.008445945945945946,0.45454545454545453,0.01658374792703151
0.48705882352941177,0.9856184084372004,0.4888254873989539,0.6535282898919262,0.006469500924214418,0.3181818181818182,0.012681159420289856
0.3962352941176471,0.9892601431980907,0.39419876367094625,0.5637538252295138,0.010101010101010102,0.5909090909090909,0.01986249045072575
0.4,0.9870588235294118,0.3989538754160723,0.5682356925160853,0.008627450980392156,0.5,0.016962220508866612
0.36705882352941177,0.9909326424870466,0.3637660485021398,0.5321739130434783,0.011086474501108648,0.6818181818181818,0.021818181818181816
0.4828235294117647,0.9854932301740812,0.4845458868283405,0.649665285304431,0.006416131989000917,0.3181818181818182,0.012578616352201259
0.45035294117647057,0.9874869655891554,0.4503090822634332,0.6185499673416068,0.008576329331046312,0.45454545454545453,0.016835016835016835
0.35011764705882353,0.9878378378378379,0.34759866856871136,0.5142455153007386,0.009386281588447653,0.5909090909090909,0.01847903340440654
0.41976470588235293,0.9865771812080537,0.4194008559201141,0.5885885885885886,0.008123476848090982,0.45454545454545453,0.015961691939345567
0.38494117647058823,0.9889434889434889,0.3827864954826438,0.5519369214946863,0.009916094584286803,0.5909090909090909,0.01950487621905476
0.40188235294117647,0.9871194379391101,0.4008559201141227,0.5701724721001015,0.00865460267505901,0.5,0.017014694508894045
0.4588235294117647,0.9867211440245148,0.4593437945791726,0.6268656716417911,0.007853403141361256,0.4090909090909091,0.01541095890410959
0.4828235294117647,0.987378640776699,0.48359486447931527,0.6492180019150974,0.00821917808219178,0.4090909090909091,0.016114592658907786
0.39905882352941174,0.9881796690307328,0.39752734189253447,0.5669718548660563,0.009382329945269743,0.5454545454545454,0.018447348193697154
0.42023529411764704,0.9876819708846585,0.4194008559201141,0.5887850467289719,0.008928571428571428,0.5,0.017543859649122806
0.42164705882352943,0.9888143176733781,0.42035187826913933,0.5899232565899233,0.00974817221770918,0.5454545454545454,0.019154030327214685
0.3548235294117647,0.9893048128342246,0.3518782691393248,0.5191160996141705,0.010167029774872912,0.6363636363636364,0.020014295925661185
0.4136470588235294,0.9863791146424518,0.4132192106514503,0.5824396782841822,0.008038585209003215,0.45454545454545453,0.01579778830963665
0.42917647058823527,0.9847494553376906,0.4298621017593913,0.598477325388944,0.006628003314001657,0.36363636363636365,0.013018714401952807
0.41976470588235293,0.9854910714285714,0.4198763670946267,0.588862954318106,0.007323026851098454,0.4090909090909091,0.014388489208633093
0.45694117647058824,0.9866666666666667,0.4574417498811222,0.6250812215724496,0.00782608695652174,0.4090909090909091,0.015358361774744027
0.41505882352941176,0.9875283446712018,0.4141702330004755,0.5835845896147404,0.008849557522123894,0.5,0.017391304347826087
0.3769411764705882,0.9887076537013801,0.3747028055159296,0.5434482758620689,0.009789156626506024,0.5909090909090909,0.01925925925925926
0.44423529411764706,0.9893842887473461,0.4431764146457442,0.6121510673234811,0.01014370245139476,0.5454545454545454,0.019917012448132782
0.38682352941176473,0.9878048780487805,0.38516405135520687,0.5542251111871366,0.009195402298850575,0.5454545454545454,0.01808590806330068
0.4037647058823529,0.9871794871794872,0.4027579648121731,0.5721040189125295,0.008681925808997633,0.5,0.017067494181536077
0.42917647058823527,0.9879385964912281,0.42843556823585355,0.5976782752902156,0.009068425391591096,0.5,0.017813765182186234
0.3967058823529412,0.9846517119244392,0.39657631954350925,0.5654237288135593,0.007042253521126761,0.4090909090909091,0.013846153846153847
0.4541176470588235,0.9855818743563337,0.4550641940085592,0.6226415094339622,0.006932409012131715,0.36363636363636365,0.013605442176870746
0.3355294117647059,0.9886845827439887,0.33238231098430815,0.4975088967971531,0.009873060648801129,0.6363636363636364,0.019444444444444448
0.47952941176470587,0.98539435248296,0.48121730860675227,0.6466453674121406,0.006375227686703097,0.3181818181818182,0.0125
0.42211764705882354,0.9888268156424581,0.42082738944365194,0.590393595730487,0.00975609756097561,0.5454545454545454,0.01916932907348243
