KNN_accuracy_rep,KNN_neg_prec_rep,KNN_neg_recall_rep,KNN_neg_fscore_rep,KNN_pos_prec_rep,KNN_pos_recall_rep,KNN_pos_fscore_rep,KNN_auc_rep
0.7346633416458853,0.991864406779661,0.7377710539586485,0.8461538461538461,0.018867924528301886,0.45454545454545453,0.03623188405797101,0.5625085957915005
0.685785536159601,0.9898624185372918,0.6893595562279374,0.8127229488703923,0.01282051282051282,0.36363636363636365,0.024767801857585137,0.5224865905652593
0.6907730673316709,0.9899352983465133,0.6944024205748865,0.8162418494368701,0.013029315960912053,0.36363636363636365,0.025157232704402517,0.6103126575895109
0.687780548628429,0.9906001446131598,0.6908724155320222,0.8140225787284611,0.014469453376205787,0.4090909090909091,0.027950310559006212,0.5917228258378031
0.7436408977556109,0.9906479625918504,0.7478567826525466,0.8522988505747126,0.015748031496062992,0.36363636363636365,0.03018867924528302,0.5681359739604823
0.7516209476309227,0.9913964262078094,0.7554210791729703,0.857469948483114,0.018218623481781375,0.4090909090909091,0.03488372093023255,0.6184729289873012
0.6947630922693266,0.9906943450250537,0.6979324256177509,0.8189349112426036,0.014802631578947368,0.4090909090909091,0.028571428571428574,0.5344977765552652
0.7107231920199502,0.9902166317260657,0.7145738779626828,0.8301113063854716,0.013937282229965157,0.36363636363636365,0.026845637583892617,0.5504515655801587
0.6962593516209477,0.9900142653352354,0.6999495713565305,0.8200886262924668,0.013266998341625208,0.36363636363636365,0.0256,0.53785586576812
0.7052369077306733,0.9887640449438202,0.7100353000504287,0.8265336072791313,0.010327022375215147,0.2727272727272727,0.01990049751243781,0.5057076055563197
0.6977556109725686,0.9907341411261582,0.7009581442259203,0.8210277613703484,0.014950166112956811,0.4090909090909091,0.02884615384615385,0.5243547425846972
0.7052369077306733,0.9929178470254958,0.7070095814422592,0.8259204712812961,0.02023608768971332,0.5454545454545454,0.03902439024390244,0.6328794755421079
0.7057356608478803,0.9901477832512315,0.7095310136157338,0.8266745005875441,0.0136986301369863,0.36363636363636365,0.026402640264026403,0.511953880713336
0.7017456359102244,0.9914833215046132,0.7044881492687847,0.8237028301886793,0.016778523489932886,0.45454545454545453,0.03236245954692557,0.517489570439646
0.7241895261845387,0.9917469050894085,0.7271810388300555,0.8391038696537678,0.018148820326678767,0.45454545454545453,0.034904013961605584,0.5930752303672122
0.7670822942643392,0.9915693904020753,0.7710539586485123,0.8675177304964539,0.019438444924406047,0.4090909090909091,0.03711340206185567,0.6450854994727915
0.7137157107231921,0.9882189882189882,0.719112455874937,0.8324576765907765,0.008896797153024912,0.22727272727272727,0.01712328767123288,0.49974785678265254
0.7027431421446384,0.9921930447125621,0.7049924357034796,0.8242924528301886,0.018456375838926176,0.5,0.03559870550161812,0.6330399303167836
0.683291770573566,0.9891146589259797,0.6873424104891579,0.8110681344837847,0.011164274322169059,0.3181818181818182,0.02157164869029276,0.5144753128868106
0.6643391521197007,0.9902694610778443,0.6671709531013615,0.797228080747213,0.013452914798206279,0.4090909090909091,0.026049204052098412,0.5149795993215056
0.7341645885286783,0.9878869448183042,0.7402924861321231,0.8463534159700202,0.007707129094412331,0.18181818181818182,0.01478743068391867,0.5036560766515381
0.7127182044887781,0.9909281228192603,0.7160867372667675,0.8313817330210773,0.015734265734265736,0.4090909090909091,0.030303030303030307,0.5195640214550956
0.6997506234413965,0.9879858657243816,0.7049924357034796,0.8228369629193644,0.00847457627118644,0.22727272727272727,0.016339869281045753,0.5405033695502682
0.7346633416458853,0.9905341446923597,0.7387796268280383,0.8463316002310802,0.015209125475285171,0.36363636363636365,0.029197080291970802,0.5099711181405583
0.7291770573566084,0.9897959183673469,0.7337367624810892,0.842745438748914,0.013084112149532711,0.3181818181818182,0.025134649910233394,0.5501879613074772
0.6922693266832918,0.9934971098265896,0.6933938477054967,0.8167508167508167,0.020933977455716585,0.5909090909090909,0.04043545878693623,0.608857103562096
0.7102244389027431,0.9915848527349228,0.7130610186585981,0.8295687885010267,0.017271157167530225,0.45454545454545453,0.033277870216306155,0.6050291110805482
0.7057356608478803,0.9901477832512315,0.7095310136157338,0.8266745005875441,0.0136986301369863,0.36363636363636365,0.026402640264026403,0.5479072112960162
0.6822942643391521,0.9912408759124087,0.6848209783156833,0.8100208768267224,0.015748031496062992,0.45454545454545453,0.030441400304413998,0.5655916196763398
0.7092269326683291,0.9908835904628331,0.7125567322239031,0.8289821061894984,0.015544041450777202,0.4090909090909091,0.029950083194675542,0.5561935543024802
0.6793017456359102,0.9904831625183016,0.6822995461422088,0.808002388772768,0.014084507042253521,0.4090909090909091,0.02723146747352496,0.5582565442625957
0.7531172069825436,0.993368700265252,0.7554210791729703,0.8582068175307934,0.02414486921529175,0.5454545454545454,0.046242774566473986,0.6514463851831477
0.7356608478802993,0.9925423728813559,0.7382753403933434,0.8467322151532678,0.020754716981132074,0.5,0.03985507246376811,0.6569820749094577
0.714713216957606,0.9909533750869868,0.7181038830055472,0.8327485380116959,0.01584507042253521,0.4090909090909091,0.030508474576271188,0.5511736120661991
0.7206982543640897,0.9917069799585349,0.7236510337871911,0.8367346938775508,0.017921146953405017,0.45454545454545453,0.034482758620689655,0.6188282217026544
0.687780548628429,0.9906001446131598,0.6908724155320222,0.8140225787284611,0.014469453376205787,0.4090909090909091,0.027950310559006212,0.5295695227616559
0.741645885286783,0.9906229068988613,0.745839636913767,0.8509781357882624,0.015625,0.36363636363636365,0.0299625468164794,0.5311053041764087
0.7371571072319202,0.9899057873485868,0.7418053454362078,0.8480830210435284,0.01348747591522158,0.3181818181818182,0.02587800369685767,0.5550016045477467
